age,default,housing,loan,duration,campaign,pdays,previous,emp_var_rate,euribor3m,nr_employed
38,0.0,0.0,0.0,209,2,999,0,-1.8,1327.0,50991.0
43,0.0,,,274,3,999,1,-1.8,,50991.0
39,0.0,0.0,1.0,831,4,999,0,-1.8,,50991.0
34,0.0,1.0,0.0,541,3,999,1,-1.8,1327.0,50991.0
46,0.0,0.0,0.0,162,7,999,0,-1.8,,50991.0
43,0.0,1.0,1.0,892,2,999,0,-1.8,,50991.0
38,0.0,1.0,0.0,123,3,999,0,-1.8,1327.0,50991.0
30,,1.0,0.0,63,3,999,0,-1.8,,50991.0
38,,1.0,0.0,882,2,999,0,-1.8,1327.0,50991.0
46,0.0,1.0,0.0,146,4,999,0,-1.8,1327.0,50991.0
30,0.0,1.0,1.0,463,2,999,0,-1.8,1327.0,50991.0
51,0.0,1.0,0.0,43,2,999,1,-1.8,1327.0,50991.0
55,0.0,0.0,0.0,190,2,999,0,-1.8,1327.0,50991.0
36,0.0,0.0,0.0,62,2,999,1,-1.8,1327.0,50991.0
36,,1.0,1.0,350,3,999,0,-1.8,1327.0,50991.0
26,,0.0,0.0,273,4,999,0,-1.8,,50991.0
43,,1.0,0.0,172,2,999,0,-1.8,1327.0,50991.0
46,,1.0,0.0,304,3,999,0,-1.8,1327.0,50991.0
33,0.0,0.0,0.0,245,5,999,1,-1.8,,50991.0
49,0.0,1.0,0.0,411,1,999,0,-1.8,1327.0,50991.0
50,0.0,0.0,0.0,251,2,999,0,-1.8,1327.0,50991.0
26,0.0,1.0,0.0,177,2,999,0,-1.8,,50991.0
25,0.0,1.0,0.0,239,3,999,0,-1.8,1327.0,50991.0
35,0.0,1.0,0.0,100,1,999,0,-1.8,1327.0,50991.0
42,0.0,,,878,3,999,1,-1.8,1327.0,50991.0
41,0.0,1.0,0.0,206,3,999,0,-1.8,1327.0,50991.0
35,0.0,1.0,0.0,1262,3,999,0,-1.8,1327.0,50991.0
38,0.0,0.0,0.0,597,3,999,0,-1.8,1327.0,50991.0
50,0.0,1.0,0.0,138,4,999,0,-1.8,1327.0,50991.0
50,,0.0,0.0,857,3,999,0,-1.8,1327.0,50991.0
45,,0.0,0.0,133,1,12,1,-1.8,1327.0,50991.0
46,0.0,0.0,0.0,10,4,999,0,-1.8,,50991.0
38,,0.0,0.0,681,5,999,0,-1.8,1327.0,50991.0
29,0.0,0.0,0.0,1051,2,999,0,-1.8,1327.0,50991.0
36,0.0,0.0,0.0,235,4,999,0,-1.8,1327.0,50991.0
38,0.0,0.0,0.0,42,2,999,1,-1.8,1327.0,50991.0
41,0.0,1.0,0.0,59,4,999,0,-1.8,1327.0,50991.0
56,0.0,0.0,0.0,369,1,999,0,-1.8,1327.0,50991.0
31,0.0,0.0,0.0,212,1,999,0,-1.8,1327.0,50991.0
36,0.0,0.0,0.0,55,1,999,0,-1.8,1327.0,50991.0
36,0.0,1.0,1.0,490,1,999,0,-1.8,,50991.0
36,0.0,0.0,0.0,227,2,999,0,-1.8,1327.0,50991.0
48,0.0,0.0,0.0,388,2,999,0,-1.8,1327.0,50991.0
45,0.0,1.0,1.0,702,1,999,0,-1.8,1327.0,50991.0
43,0.0,0.0,0.0,1297,2,999,0,-1.8,1327.0,50991.0
28,0.0,1.0,0.0,201,1,999,0,-1.8,1327.0,50991.0
39,0.0,0.0,0.0,155,1,999,0,-1.8,,50991.0
30,0.0,0.0,0.0,208,1,999,1,-1.8,1327.0,50991.0
36,0.0,0.0,0.0,189,3,999,0,-1.8,,50991.0
30,,1.0,0.0,340,1,999,0,-1.8,,50991.0
44,,1.0,1.0,148,5,999,0,-1.8,1327.0,50991.0
41,,1.0,0.0,378,1,999,0,-1.8,1327.0,50991.0
58,0.0,0.0,0.0,181,1,999,0,-1.8,,50991.0
41,0.0,0.0,1.0,373,2,999,1,-1.8,1327.0,50991.0
57,0.0,0.0,0.0,873,1,999,1,-1.8,1327.0,50991.0
41,0.0,1.0,1.0,170,4,999,0,-1.8,1313.0,50991.0
35,0.0,1.0,0.0,141,2,999,0,-1.8,1313.0,50991.0
28,,0.0,0.0,182,2,999,1,-1.8,1313.0,50991.0
25,0.0,0.0,0.0,128,8,999,0,-1.8,1313.0,50991.0
31,0.0,1.0,0.0,156,2,999,0,-1.8,1313.0,50991.0
50,0.0,0.0,0.0,262,3,999,0,-1.8,1313.0,50991.0
33,0.0,0.0,1.0,328,2,999,1,-1.8,,50991.0
30,,0.0,0.0,142,3,999,1,-1.8,1313.0,50991.0
32,,1.0,0.0,17,9,999,0,-1.8,1313.0,50991.0
39,,,,143,4,999,0,-1.8,1313.0,50991.0
39,,1.0,0.0,608,2,999,0,-1.8,1313.0,50991.0
39,0.0,1.0,0.0,150,2,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,1.0,130,2,999,0,-1.8,1313.0,50991.0
31,,0.0,0.0,145,1,999,0,-1.8,,50991.0
38,0.0,1.0,0.0,191,1,999,0,-1.8,1313.0,50991.0
34,0.0,0.0,1.0,662,4,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,1.0,302,1,999,0,-1.8,1313.0,50991.0
31,,1.0,1.0,440,1,999,0,-1.8,1313.0,50991.0
31,,0.0,0.0,41,1,999,1,-1.8,1313.0,50991.0
48,0.0,0.0,0.0,253,3,999,0,-1.8,1313.0,50991.0
45,0.0,0.0,1.0,132,1,999,1,-1.8,,50991.0
49,0.0,1.0,0.0,164,1,999,1,-1.8,1313.0,50991.0
32,0.0,1.0,0.0,906,5,999,0,-1.8,1313.0,50991.0
44,0.0,0.0,0.0,131,1,999,1,-1.8,1313.0,50991.0
44,0.0,0.0,0.0,127,1,999,1,-1.8,,50991.0
38,0.0,0.0,0.0,104,1,999,1,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,317,2,999,0,-1.8,1313.0,50991.0
44,0.0,1.0,0.0,263,1,999,0,-1.8,1313.0,50991.0
34,,0.0,0.0,67,2,999,0,-1.8,1313.0,50991.0
37,0.0,0.0,0.0,11,8,999,1,-1.8,1313.0,50991.0
35,0.0,1.0,1.0,165,1,999,0,-1.8,1313.0,50991.0
25,0.0,1.0,1.0,795,6,999,1,-1.8,1313.0,50991.0
31,0.0,0.0,0.0,98,2,999,0,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,729,1,999,0,-1.8,1313.0,50991.0
27,0.0,0.0,0.0,80,4,999,0,-1.8,,50991.0
39,0.0,0.0,0.0,138,1,999,0,-1.8,1313.0,50991.0
36,0.0,1.0,1.0,85,1,999,0,-1.8,1313.0,50991.0
38,,0.0,0.0,39,1,999,0,-1.8,1313.0,50991.0
36,0.0,0.0,0.0,159,1,999,1,-1.8,1313.0,50991.0
39,0.0,1.0,1.0,298,1,999,0,-1.8,1313.0,50991.0
41,0.0,1.0,0.0,57,1,999,1,-1.8,1313.0,50991.0
32,0.0,1.0,0.0,76,1,999,0,-1.8,,50991.0
38,,1.0,0.0,56,1,999,0,-1.8,1313.0,50991.0
56,0.0,0.0,0.0,166,1,999,0,-1.8,1313.0,50991.0
30,0.0,1.0,0.0,68,1,999,1,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,88,1,999,0,-1.8,1313.0,50991.0
45,0.0,0.0,1.0,1077,1,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,1.0,168,1,999,0,-1.8,1313.0,50991.0
30,0.0,0.0,0.0,440,1,999,0,-1.8,1313.0,50991.0
28,0.0,0.0,0.0,81,1,999,1,-1.8,,50991.0
28,0.0,1.0,0.0,126,1,999,0,-1.8,1313.0,50991.0
38,,0.0,0.0,65,2,999,0,-1.8,,50991.0
41,0.0,1.0,0.0,380,4,999,1,-1.8,,50991.0
36,,0.0,0.0,114,1,999,0,-1.8,1313.0,50991.0
37,,1.0,0.0,181,3,999,0,-1.8,1313.0,50991.0
32,0.0,1.0,1.0,157,1,999,0,-1.8,1313.0,50991.0
36,0.0,1.0,0.0,293,3,999,1,-1.8,,50991.0
38,,1.0,0.0,1022,1,999,1,-1.8,1313.0,50991.0
42,0.0,1.0,0.0,106,1,999,1,-1.8,1313.0,50991.0
39,,1.0,0.0,264,1,999,0,-1.8,1313.0,50991.0
45,,1.0,0.0,84,1,999,1,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,72,1,999,1,-1.8,1313.0,50991.0
31,0.0,1.0,0.0,364,5,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,108,1,999,0,-1.8,,50991.0
38,0.0,0.0,0.0,7,5,999,0,-1.8,1313.0,50991.0
43,0.0,1.0,0.0,105,1,999,0,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,26,1,999,0,-1.8,1313.0,50991.0
31,,1.0,0.0,266,3,999,0,-1.8,1313.0,50991.0
37,,0.0,0.0,206,1,999,0,-1.8,1313.0,50991.0
34,0.0,1.0,1.0,197,1,999,0,-1.8,,50991.0
33,0.0,1.0,0.0,103,1,999,0,-1.8,1313.0,50991.0
34,0.0,1.0,1.0,328,1,999,0,-1.8,1313.0,50991.0
36,0.0,1.0,0.0,285,1,999,1,-1.8,,50991.0
35,0.0,1.0,0.0,63,1,999,1,-1.8,1313.0,50991.0
45,,0.0,0.0,776,1,999,0,-1.8,1313.0,50991.0
37,0.0,1.0,1.0,132,1,999,0,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,211,1,999,1,-1.8,1313.0,50991.0
39,0.0,1.0,0.0,53,1,999,0,-1.8,1313.0,50991.0
34,0.0,0.0,1.0,763,1,999,0,-1.8,1313.0,50991.0
35,0.0,1.0,1.0,94,1,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,213,5,999,0,-1.8,1313.0,50991.0
37,0.0,1.0,0.0,475,3,999,0,-1.8,1313.0,50991.0
32,0.0,1.0,0.0,240,1,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,198,1,999,0,-1.8,,50991.0
32,0.0,1.0,1.0,340,1,999,0,-1.8,1313.0,50991.0
39,0.0,1.0,0.0,247,1,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,191,1,999,0,-1.8,1313.0,50991.0
36,0.0,1.0,0.0,154,1,999,0,-1.8,1313.0,50991.0
31,0.0,1.0,0.0,122,1,999,1,-1.8,1313.0,50991.0
36,0.0,1.0,0.0,232,1,999,1,-1.8,1313.0,50991.0
37,0.0,0.0,0.0,65,2,999,1,-1.8,1313.0,50991.0
37,0.0,1.0,0.0,279,1,999,0,-1.8,1313.0,50991.0
35,0.0,1.0,0.0,130,2,999,0,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,557,1,999,1,-1.8,,50991.0
38,0.0,1.0,0.0,63,1,999,0,-1.8,1313.0,50991.0
31,,0.0,0.0,77,2,999,0,-1.8,1313.0,50991.0
37,0.0,0.0,0.0,395,1,999,1,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,275,1,999,1,-1.8,1313.0,50991.0
37,0.0,1.0,1.0,171,1,999,0,-1.8,,50991.0
38,0.0,0.0,0.0,17,5,999,0,-1.8,1313.0,50991.0
40,,0.0,0.0,265,1,999,1,-1.8,1313.0,50991.0
38,,0.0,0.0,40,2,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,208,1,999,0,-1.8,1313.0,50991.0
42,0.0,1.0,0.0,163,1,999,1,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,240,1,999,0,-1.8,1313.0,50991.0
58,0.0,0.0,0.0,74,2,999,1,-1.8,,50991.0
49,,1.0,0.0,49,1,999,1,-1.8,,50991.0
33,0.0,1.0,0.0,70,1,999,0,-1.8,1313.0,50991.0
34,0.0,0.0,1.0,208,4,999,0,-1.8,1313.0,50991.0
41,0.0,0.0,0.0,103,1,999,1,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,302,1,999,1,-1.8,,50991.0
50,,0.0,0.0,103,6,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,75,1,999,0,-1.8,1313.0,50991.0
41,0.0,1.0,0.0,97,1,999,1,-1.8,1313.0,50991.0
29,,1.0,0.0,14,5,999,1,-1.8,1313.0,50991.0
25,0.0,1.0,1.0,137,4,999,0,-1.8,1313.0,50991.0
39,,1.0,1.0,19,6,999,0,-1.8,1313.0,50991.0
31,0.0,1.0,0.0,144,2,999,0,-1.8,1313.0,50991.0
42,0.0,1.0,1.0,158,3,999,1,-1.8,1313.0,50991.0
47,,0.0,1.0,307,1,999,0,-1.8,,50991.0
31,0.0,0.0,0.0,182,1,999,0,-1.8,,50991.0
38,0.0,1.0,0.0,1281,1,999,0,-1.8,1313.0,50991.0
51,0.0,0.0,0.0,153,4,999,2,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,389,1,999,0,-1.8,1313.0,50991.0
33,0.0,0.0,0.0,290,1,999,0,-1.8,1313.0,50991.0
32,0.0,1.0,1.0,134,1,999,1,-1.8,1313.0,50991.0
35,,1.0,1.0,153,1,999,1,-1.8,1313.0,50991.0
29,0.0,0.0,0.0,851,1,999,0,-1.8,1313.0,50991.0
38,0.0,,,295,1,999,0,-1.8,1313.0,50991.0
36,0.0,1.0,0.0,139,1,999,0,-1.8,1313.0,50991.0
31,,0.0,0.0,182,2,999,2,-1.8,1313.0,50991.0
31,0.0,0.0,0.0,704,1,999,1,-1.8,,50991.0
33,0.0,1.0,1.0,500,1,999,0,-1.8,,50991.0
47,0.0,0.0,1.0,168,2,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,1.0,101,1,999,0,-1.8,1313.0,50991.0
55,,0.0,0.0,56,1,999,1,-1.8,1313.0,50991.0
25,0.0,0.0,0.0,299,3,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,6,5,999,1,-1.8,1313.0,50991.0
34,0.0,1.0,0.0,159,1,999,1,-1.8,1313.0,50991.0
44,0.0,0.0,0.0,318,1,999,1,-1.8,1313.0,50991.0
37,0.0,0.0,0.0,263,1,999,0,-1.8,1313.0,50991.0
38,0.0,,,833,1,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,291,1,999,0,-1.8,1313.0,50991.0
32,0.0,0.0,0.0,209,1,999,0,-1.8,1313.0,50991.0
49,0.0,1.0,0.0,86,1,999,1,-1.8,1313.0,50991.0
34,0.0,1.0,0.0,80,1,999,1,-1.8,1313.0,50991.0
33,0.0,0.0,0.0,52,1,999,1,-1.8,,50991.0
39,0.0,1.0,0.0,346,1,999,1,-1.8,1313.0,50991.0
35,,0.0,0.0,813,1,999,0,-1.8,,50991.0
44,0.0,,,47,5,999,0,-1.8,1313.0,50991.0
42,0.0,0.0,0.0,1014,2,999,0,-1.8,,50991.0
36,,0.0,0.0,612,1,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,144,2,999,1,-1.8,1313.0,50991.0
38,0.0,,,498,1,999,1,-1.8,,50991.0
36,0.0,1.0,0.0,232,1,999,0,-1.8,,50991.0
51,0.0,0.0,0.0,203,2,999,0,-1.8,1313.0,50991.0
31,0.0,1.0,0.0,268,1,999,0,-1.8,1313.0,50991.0
37,0.0,1.0,0.0,210,1,999,0,-1.8,,50991.0
22,0.0,0.0,0.0,312,1,999,0,-1.8,,50991.0
33,0.0,0.0,0.0,364,1,999,1,-1.8,1313.0,50991.0
32,0.0,,,31,1,999,0,-1.8,,50991.0
45,0.0,0.0,0.0,561,1,999,0,-1.8,1313.0,50991.0
39,0.0,0.0,0.0,44,1,999,0,-1.8,1313.0,50991.0
36,0.0,0.0,0.0,212,2,999,0,-1.8,,50991.0
36,0.0,0.0,1.0,49,1,999,0,-1.8,1313.0,50991.0
55,0.0,0.0,0.0,278,1,999,0,-1.8,1313.0,50991.0
45,0.0,0.0,0.0,763,1,999,0,-1.8,1313.0,50991.0
56,0.0,0.0,0.0,50,1,999,1,-1.8,1313.0,50991.0
32,0.0,0.0,0.0,402,1,999,2,-1.8,,50991.0
35,0.0,0.0,0.0,349,1,999,0,-1.8,1313.0,50991.0
32,0.0,0.0,0.0,134,1,999,1,-1.8,1313.0,50991.0
28,0.0,0.0,1.0,343,1,999,1,-1.8,,50991.0
42,0.0,1.0,0.0,120,1,999,0,-1.8,,50991.0
42,0.0,1.0,0.0,128,1,999,0,-1.8,,50991.0
38,,1.0,0.0,191,1,999,0,-1.8,,50991.0
41,,1.0,0.0,114,2,999,0,-1.8,1313.0,50991.0
38,,0.0,0.0,239,1,999,1,-1.8,1313.0,50991.0
29,0.0,0.0,0.0,111,4,999,0,-1.8,1313.0,50991.0
33,0.0,0.0,1.0,93,1,999,0,-1.8,,50991.0
42,0.0,1.0,0.0,92,1,999,1,-1.8,1313.0,50991.0
35,,0.0,0.0,43,1,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,301,1,999,0,-1.8,1313.0,50991.0
41,0.0,1.0,0.0,88,1,999,1,-1.8,1313.0,50991.0
47,0.0,1.0,0.0,87,2,999,1,-1.8,1313.0,50991.0
28,0.0,1.0,1.0,108,2,999,0,-1.8,1313.0,50991.0
46,,0.0,0.0,577,1,999,0,-1.8,1313.0,50991.0
46,,0.0,0.0,175,2,999,1,-1.8,1313.0,50991.0
33,0.0,0.0,0.0,396,2,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,98,1,999,0,-1.8,1313.0,50991.0
49,0.0,1.0,0.0,86,1,999,1,-1.8,1313.0,50991.0
38,,0.0,0.0,936,1,999,0,-1.8,,50991.0
33,0.0,1.0,0.0,39,3,999,0,-1.8,1313.0,50991.0
25,0.0,1.0,0.0,80,2,999,0,-1.8,1313.0,50991.0
57,0.0,0.0,0.0,144,4,999,0,-1.8,1313.0,50991.0
34,,1.0,0.0,310,2,999,2,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,525,1,999,0,-1.8,,50991.0
45,0.0,1.0,0.0,127,2,999,0,-1.8,1313.0,50991.0
51,0.0,1.0,0.0,99,3,999,0,-1.8,1313.0,50991.0
36,0.0,1.0,0.0,501,2,999,0,-1.8,1313.0,50991.0
37,0.0,1.0,0.0,105,1,999,1,-1.8,1313.0,50991.0
35,,0.0,0.0,414,2,999,1,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,318,2,11,1,-1.8,1313.0,50991.0
45,0.0,0.0,0.0,445,2,999,1,-1.8,1313.0,50991.0
32,0.0,1.0,0.0,374,2,999,0,-1.8,1313.0,50991.0
47,0.0,1.0,0.0,191,3,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,1276,1,999,0,-1.8,1313.0,50991.0
34,0.0,0.0,0.0,51,1,999,0,-1.8,1313.0,50991.0
40,,0.0,0.0,139,1,999,0,-1.8,1313.0,50991.0
40,,1.0,0.0,237,1,999,0,-1.8,1313.0,50991.0
23,0.0,0.0,0.0,145,2,999,1,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,136,2,999,0,-1.8,1313.0,50991.0
40,,0.0,0.0,308,1,999,1,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,1243,2,999,0,-1.8,1313.0,50991.0
40,0.0,1.0,0.0,52,1,999,0,-1.8,,50991.0
40,0.0,0.0,0.0,77,1,999,0,-1.8,1313.0,50991.0
40,0.0,0.0,1.0,217,1,999,1,-1.8,1313.0,50991.0
31,0.0,1.0,0.0,197,1,999,1,-1.8,,50991.0
35,0.0,,,55,1,999,0,-1.8,1313.0,50991.0
35,0.0,,,579,2,10,1,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,125,1,999,0,-1.8,1313.0,50991.0
58,0.0,0.0,0.0,90,1,999,0,-1.8,1313.0,50991.0
58,0.0,0.0,1.0,131,1,999,0,-1.8,,50991.0
40,,0.0,0.0,171,1,999,1,-1.8,,50991.0
35,0.0,1.0,0.0,478,1,999,0,-1.8,1313.0,50991.0
36,0.0,1.0,0.0,70,1,999,0,-1.8,1313.0,50991.0
30,0.0,1.0,0.0,424,1,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,120,2,999,0,-1.8,,50991.0
28,0.0,1.0,0.0,326,1,11,1,-1.8,1313.0,50991.0
40,,1.0,0.0,1080,1,999,0,-1.8,1313.0,50991.0
34,0.0,0.0,1.0,398,2,999,0,-1.8,,50991.0
28,0.0,0.0,1.0,157,4,999,0,-1.8,1313.0,50991.0
24,0.0,0.0,0.0,87,3,999,0,-1.8,1313.0,50991.0
43,0.0,0.0,0.0,196,2,999,0,-1.8,1313.0,50991.0
31,0.0,1.0,0.0,164,1,999,0,-1.8,,50991.0
38,0.0,0.0,0.0,137,3,999,1,-1.8,1313.0,50991.0
34,0.0,1.0,0.0,56,1,999,0,-1.8,1313.0,50991.0
37,0.0,0.0,1.0,269,1,999,0,-1.8,,50991.0
38,0.0,1.0,1.0,159,1,999,0,-1.8,,50991.0
27,0.0,1.0,0.0,340,1,999,1,-1.8,,50991.0
48,0.0,0.0,0.0,94,3,999,0,-1.8,1313.0,50991.0
42,0.0,0.0,0.0,308,3,999,0,-1.8,1313.0,50991.0
35,0.0,1.0,0.0,763,1,999,0,-1.8,1313.0,50991.0
41,,1.0,0.0,140,1,999,0,-1.8,,50991.0
38,0.0,1.0,0.0,132,1,999,0,-1.8,1313.0,50991.0
41,,1.0,0.0,261,1,999,1,-1.8,,50991.0
32,0.0,0.0,0.0,56,1,999,0,-1.8,,50991.0
43,0.0,1.0,0.0,66,1,999,1,-1.8,1313.0,50991.0
38,,1.0,0.0,197,2,999,0,-1.8,,50991.0
43,0.0,0.0,0.0,254,1,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,157,1,999,0,-1.8,,50991.0
29,0.0,1.0,0.0,468,2,999,1,-1.8,1313.0,50991.0
34,0.0,0.0,0.0,451,3,999,0,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,55,1,999,0,-1.8,,50991.0
55,,0.0,0.0,9,2,999,2,-1.8,1313.0,50991.0
26,0.0,1.0,1.0,191,2,999,1,-1.8,1313.0,50991.0
49,0.0,1.0,0.0,87,1,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,301,2,999,0,-1.8,1313.0,50991.0
35,0.0,1.0,0.0,662,1,12,1,-1.8,1313.0,50991.0
39,0.0,1.0,0.0,101,1,999,0,-1.8,1313.0,50991.0
54,,0.0,0.0,56,5,999,0,-1.8,1313.0,50991.0
39,0.0,0.0,1.0,248,1,999,1,-1.8,1313.0,50991.0
39,0.0,1.0,1.0,273,1,999,0,-1.8,1313.0,50991.0
37,0.0,0.0,0.0,78,1,999,1,-1.8,1313.0,50991.0
32,0.0,0.0,0.0,18,1,999,1,-1.8,1313.0,50991.0
56,,1.0,0.0,705,1,999,0,-1.8,1313.0,50991.0
37,0.0,1.0,0.0,82,2,999,1,-1.8,,50991.0
52,0.0,1.0,0.0,207,1,999,0,-1.8,1313.0,50991.0
24,0.0,1.0,0.0,53,2,999,0,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,568,1,999,0,-1.8,1313.0,50991.0
37,0.0,1.0,1.0,364,2,999,0,-1.8,1313.0,50991.0
43,0.0,0.0,1.0,67,3,999,0,-1.8,,50991.0
34,,0.0,0.0,131,2,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,186,1,999,1,-1.8,1313.0,50991.0
41,0.0,0.0,0.0,212,1,999,0,-1.8,1313.0,50991.0
42,,0.0,0.0,306,1,999,0,-1.8,1313.0,50991.0
41,0.0,1.0,1.0,198,1,999,0,-1.8,1313.0,50991.0
57,0.0,1.0,0.0,129,2,999,1,-1.8,1313.0,50991.0
44,0.0,1.0,0.0,161,2,999,0,-1.8,1313.0,50991.0
28,0.0,1.0,0.0,579,1,999,0,-1.8,1313.0,50991.0
41,0.0,0.0,0.0,491,1,999,2,-1.8,,50991.0
33,0.0,1.0,0.0,176,1,999,0,-1.8,1313.0,50991.0
27,0.0,1.0,0.0,1448,2,999,0,-1.8,,50991.0
33,0.0,1.0,1.0,99,1,999,0,-1.8,1313.0,50991.0
44,0.0,1.0,0.0,69,1,999,1,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,392,1,999,1,-1.8,1313.0,50991.0
37,0.0,1.0,0.0,142,1,999,0,-1.8,1313.0,50991.0
33,0.0,0.0,0.0,428,1,999,0,-1.8,,50991.0
32,0.0,0.0,0.0,209,2,999,1,-1.8,,50991.0
33,0.0,1.0,0.0,656,1,999,0,-1.8,1313.0,50991.0
33,0.0,0.0,0.0,728,1,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,81,3,999,1,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,720,1,999,0,-1.8,1313.0,50991.0
37,0.0,0.0,0.0,171,1,999,2,-1.8,1313.0,50991.0
34,0.0,1.0,0.0,291,1,999,1,-1.8,1313.0,50991.0
33,0.0,1.0,0.0,435,2,999,1,-1.8,1313.0,50991.0
45,0.0,0.0,0.0,272,1,999,1,-1.8,1313.0,50991.0
52,0.0,1.0,0.0,121,1,999,1,-1.8,1313.0,50991.0
42,0.0,1.0,0.0,243,1,999,0,-1.8,1313.0,50991.0
29,0.0,1.0,0.0,164,1,999,0,-1.8,1313.0,50991.0
45,0.0,0.0,0.0,144,3,999,0,-1.8,1313.0,50991.0
33,0.0,0.0,0.0,339,1,999,1,-1.8,1313.0,50991.0
52,0.0,0.0,0.0,154,2,999,1,-1.8,1313.0,50991.0
32,0.0,0.0,0.0,319,1,999,1,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,218,1,999,1,-1.8,1313.0,50991.0
34,0.0,0.0,0.0,125,2,999,0,-1.8,1313.0,50991.0
46,0.0,0.0,0.0,124,2,999,0,-1.8,1313.0,50991.0
22,0.0,0.0,0.0,87,2,999,0,-1.8,1313.0,50991.0
30,,0.0,0.0,87,2,999,0,-1.8,,50991.0
40,0.0,1.0,0.0,151,4,999,1,-1.8,,50991.0
58,0.0,1.0,0.0,67,1,999,0,-1.8,,50991.0
33,0.0,0.0,0.0,89,6,999,0,-1.8,1313.0,50991.0
34,0.0,1.0,1.0,183,1,999,0,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,270,2,999,0,-1.8,1313.0,50991.0
47,0.0,0.0,1.0,196,1,999,0,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,247,1,999,1,-1.8,1313.0,50991.0
29,,1.0,0.0,206,1,999,0,-1.8,,50991.0
30,,0.0,0.0,73,2,999,0,-1.8,1313.0,50991.0
40,,1.0,0.0,85,1,999,2,-1.8,1313.0,50991.0
29,,1.0,0.0,325,1,999,1,-1.8,1313.0,50991.0
38,0.0,0.0,0.0,180,2,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,76,2,999,1,-1.8,1313.0,50991.0
37,0.0,1.0,0.0,279,1,999,0,-1.8,1313.0,50991.0
26,,1.0,0.0,682,2,3,2,-1.8,1313.0,50991.0
37,0.0,0.0,0.0,462,1,999,1,-1.8,1313.0,50991.0
25,0.0,1.0,0.0,238,6,999,2,-1.8,1313.0,50991.0
34,0.0,1.0,0.0,81,2,999,0,-1.8,,50991.0
38,0.0,0.0,0.0,279,2,999,0,-1.8,1313.0,50991.0
36,0.0,,,68,5,999,0,-1.8,1313.0,50991.0
51,0.0,0.0,0.0,127,1,999,0,-1.8,1313.0,50991.0
31,0.0,0.0,0.0,238,1,999,1,-1.8,1313.0,50991.0
32,0.0,0.0,0.0,158,2,999,1,-1.8,,50991.0
41,0.0,0.0,0.0,1642,2,999,0,-1.8,,50991.0
39,,0.0,0.0,69,4,999,0,-1.8,1313.0,50991.0
40,,1.0,0.0,356,4,999,0,-1.8,1313.0,50991.0
35,0.0,0.0,0.0,25,6,999,1,-1.8,,50991.0
47,0.0,1.0,0.0,146,2,999,0,-1.8,1313.0,50991.0
38,0.0,1.0,0.0,264,2,999,0,-1.8,1313.0,50991.0
35,0.0,1.0,0.0,345,2,999,1,-1.8,1313.0,50991.0
